"","gnis_id","Parkname","Region","State","Unit Code","Unit Name","Unit Type","Visitors","YearRaw","lon","lat","Gnis Id"
"626","1066328","Cuyahoga Valley","MW","OH","CUVA","Cuyahoga Valley National Park","National Park",2284612,"2015",-81.5690586772722,41.2613422148108,"1066328"
"627","606900","Cape Cod","NE","MA","CACO","Cape Cod National Seashore","National Seashore",4503220,"2015",-70.0051945203401,41.9604789255329,"606900"
"628","964487","Saratoga","NE","NY","SARA","Saratoga National Historical Park","National Historical Park",65010,"2015",-73.6314333356692,42.9952161565227,"964487"
"629","1528416","Mount Rainier","PW","WA","MORA","Mount Rainier National Park","National Park",1237231,"2015",-121.704402928391,46.8607718396586,"1528416"
"630","446882","Lincoln Boyhood","MW","IN","LIBO","Lincoln Boyhood National Memorial","National Memorial",111711,"2015",-86.9965738490269,38.1181772518704,"446882"
"631","1377039","San Antonio Missions","IM","TX","SAAN","San Antonio Missions National Historical Park","National Historical Park",1322154,"2015",-98.4546751811763,29.3327357607912,"1377039"
"632","1971618","Frederick Law Olmsted","NE","MA","FRLA","Frederick Law Olmsted National Historic Site","National Historic Site",9473,"2015",-71.1320683236791,42.3242801802397,"1971618"
"633","1467038","George Washington Birthplace","NE","VA","GEWA","George Washington Birthplace National Monument","National Monument",130952,"2015",-76.920794658766,38.1936382605138,"1467038"
"634","2083660","Hamilton Grange","NE","NY","HAGR","Hamilton Grange National Memorial","National Memorial",35446,"2015",-73.9472926522919,40.821359865707,"2083660"
"635","584846","Hampton","NE","MD","HAMP","Hampton National Historic Site","National Historic Site",34685,"2015",-76.5882277927176,39.4165856682968,"584846"
"636","23865","Glen Canyon","IM","UT","GLCA","Glen Canyon National Recreation Area","National Recreation Area",2495093,"2015",-110.802138628727,37.3980264507732,"23865"
"637","255923","Yosemite","PW","CA","YOSE","Yosemite National Park","National Park",4150217,"2015",-119.557200054614,37.8488380425135,"255923"
"638","446903","Indiana Dunes","MW","IN","INDU","Indiana Dunes National Lakeshore","National Lakeshore",1640195,"2015",-87.0325153974331,41.6614276783585,"446903"
"639","1888965","Tallgrass Prairie","MW","KS","TAPR","Tallgrass Prairie National Preserve","National Preserve",29558,"2015",-96.573823757505,38.4513515778614,"1888965"
"640","158362","Tuskegee Institute","SE","AL","TUIN","Tuskegee Institute National Historic Site","National Historic Site",7961,"2015",-85.7044173184965,32.4296036919983,"158362"
"641","2035095","Congaree","SE","SC","CONG","Congaree National Park","National Park",87513,"2015",-80.7486811935812,33.7918818035493,"2035095"
"642","282677","Fort Caroline","SE","FL","FOCA","Fort Caroline National Memorial","National Memorial",224418,"2015",-81.5002759506179,30.3846112800068,"282677"
"643","581971","Saint Croix Island","NE","ME","SACR","Saint Croix Island International Historic Site","International Historic Site",12557,"2015",-67.1336359374449,45.1285976792776,"581971"
"644","1597073","Fort Laramie","IM","WY","FOLA","Fort Laramie National Historic Site","National Historic Site",51616,"2015",-104.545919547407,42.2030231412417,"1597073"
"645","1888931","Hopewell Culture","MW","OH","HOCU","Hopewell Culture National Historical Park","National Historical Park",43587,"2015",-83.1351992041861,39.2794017173982,"1888931"
"646","169567","Dinosaur","IM","CO","DINO","Dinosaur National Monument","National Monument",291799,"2015",-108.839490177716,40.4791390407833,"169567"
"647","1472799","Prince William Forest Park","NC","VA","PRWI","Prince William Forest Park","Park",312109,"2015",-77.3874215028253,38.5858482682947,"1472799"
"648","880864","Statue Of Liberty","NE","NY","STLI","Statue Of Liberty National Monument","National Monument",4279020,"2015",-74.0411335038782,40.6983263653295,"880864"
"649","928874","Bandelier","IM","NM","BAND","Bandelier National Monument","National Monument",174073,"2015",-106.305444434084,35.7576123337358,"928874"
"650","10683","Saguaro","IM","AZ","SAGU","Saguaro National Park","National Park",753446,"2015",-110.607915905781,32.178731259307,"10683"
"651","1263056","Wind Cave","MW","SD","WICA","Wind Cave National Park","National Park",612198,"2015",-103.439166646207,43.5801494435318,"1263056"
"652","937161","Pecos","IM","NM","PECO","Pecos National Historical Park","National Historical Park",30229,"2015",-105.674904718114,35.538127022753,"937161"
"653","123648","Natchez Trace","SE","MS","NATR","Natchez Trace Parkway","Parkway",5785812,"2015",-88.7954494422903,34.1864194919432,"123648"
"654","202252","Colorado","IM","CO","COLM","Colorado National Monument","National Monument",588006,"2015",-108.692081780026,39.0504562319378,"202252"
"655","1488838","Fredericksburg and Spotsylvania","NE","VA","FRSP","Fredericksburg and Spotsylvania County Battlefields Memorial National Military Park","National Military Park",891917,"2015",-77.7387692815134,38.3036484318115,"1488838"
"656","1478412","Colonial","NE","VA","COLO","Colonial National Historical Park","National Historical Park",3343909,"2015",-76.5316662684315,37.2379097319475,"1478412"
"657","56796","Hot Springs","MW","AR","HOSP","Hot Springs National Park","National Park",1418162,"2015",-93.0897285197262,34.5111273492822,"56796"
"658","1416034","Aniakchak","AK","AK","ANIA","Aniakchak National Monument","National Monument",153,"2015",-158.11781163195,56.8956143242121,"1416034"
"659","1416034","Aniakchak","AK","AK","ANIA","Aniakchak National Monument","National Monument",153,"2015",-157.720746026847,56.8657089122263,"1416034"
"660","1416034","Aniakchak","AK","AK","ANIA","Aniakchak National Preserve","National Preserve",153,"2015",-158.11781163195,56.8956143242121,"1416034"
"661","1416034","Aniakchak","AK","AK","ANIA","Aniakchak National Preserve","National Preserve",153,"2015",-157.720746026847,56.8657089122263,"1416034"
"662","1416037","Bering Land Bridge","AK","AK","BELA","Bering Land Bridge National Preserve","National Preserve",2642,"2015",-164.408700937522,65.9608577743328,"1416037"
"663","1416038","Cape Krusenstern","AK","AK","CAKR","Cape Krusenstern National Monument","National Monument",0,"2015",-163.504381749306,67.4153000898597,"1416038"
"664","2760439","Denali","AK","AK","DENA","Denali National Park","National Park",560757,"2015",-152.439767691493,63.4780330475578,"2760439"
"665","2760439","Denali","AK","AK","DENA","Denali National Park","National Park",560757,"2015",-150.730232888547,63.34824037128,"2760439"
"666","2760439","Denali","AK","AK","DENA","Denali National Preserve","National Park",560757,"2015",-152.439767691493,63.4780330475578,"2760439"
"667","2760439","Denali","AK","AK","DENA","Denali National Preserve","National Park",560757,"2015",-150.730232888547,63.34824037128,"2760439"
"668","1416040","Gates of the Arctic","AK","AK","GAAR","Gates of the Arctic National Park","National Park",10745,"2015",-153.386932250627,67.8770773547325,"1416040"
"669","1416040","Gates of the Arctic","AK","AK","GAAR","Gates of the Arctic National Park","National Park",10745,"2015",-154.915443812214,66.7798768806756,"1416040"
"670","1416040","Gates of the Arctic","AK","AK","GAAR","Gates of the Arctic National Preserve","National Preserve",10745,"2015",-153.386932250627,67.8770773547325,"1416040"
"671","1416040","Gates of the Arctic","AK","AK","GAAR","Gates of the Arctic National Preserve","National Preserve",10745,"2015",-154.915443812214,66.7798768806756,"1416040"
"672","1416041","Glacier Bay","AK","AK","GLBA","Glacier Bay National Park","National Park",551353,"2015",-136.813136590904,58.7947813991098,"1416041"
"673","1416041","Glacier Bay","AK","AK","GLBA","Glacier Bay National Park","National Park",551353,"2015",-138.351462821902,59.1313803082418,"1416041"
"674","1416041","Glacier Bay","AK","AK","GLBA","Glacier Bay National Preserve","National Preserve",551353,"2015",-136.813136590904,58.7947813991098,"1416041"
"675","1416041","Glacier Bay","AK","AK","GLBA","Glacier Bay National Preserve","National Preserve",551353,"2015",-138.351462821902,59.1313803082418,"1416041"
"676","1416045","Katmai","AK","AK","KATM","Katmai National Park","National Park",37818,"2015",-154.97786495829,58.5658650333495,"1416045"
"677","1416045","Katmai","AK","AK","KATM","Katmai National Park","National Park",37818,"2015",-155.31947555151,59.10704668806,"1416045"
"678","1416045","Katmai","AK","AK","KATM","Katmai National Preserve","National Preserve",37818,"2015",-154.97786495829,58.5658650333495,"1416045"
"679","1416045","Katmai","AK","AK","KATM","Katmai National Preserve","National Preserve",37818,"2015",-155.31947555151,59.10704668806,"1416045"
"680","1419645","Kenai Fjords","AK","AK","KEFJ","Kenai Fjords National Park","National Park",296697,"2015",-149.881546506819,59.9539206406577,"1419645"
"681","1423115","Klondike Gold Rush","AK","AK","KLGO","Klondike Gold Rush National Historical Park","National Historical Park",919661,"2015",-135.292658034383,59.6315954158038,"1423115"
"682","1416046","Kobuk Valley","AK","AK","KOVA","Kobuk Valley National Park","National Park",0,"2015",-159.063111632448,67.2826362934442,"1416046"
"683","1416049","Lake Clark","AK","AK","LACL","Lake Clark National Park","National Park",17818,"2015",-154.568440746381,60.185299842672,"1416049"
"684","1416049","Lake Clark","AK","AK","LACL","Lake Clark National Park","National Park",17818,"2015",-153.248083687563,60.5542993485578,"1416049"
"685","1416049","Lake Clark","AK","AK","LACL","Lake Clark National Preserve","National Preserve",17818,"2015",-154.568440746381,60.185299842672,"1416049"
"686","1416049","Lake Clark","AK","AK","LACL","Lake Clark National Preserve","National Preserve",17818,"2015",-153.248083687563,60.5542993485578,"1416049"
"687","1413640","Noatak","AK","AK","NOAT","Noatak National Preserve","National Preserve",0,"2015",-159.394514783442,68.1849657964727,"1413640"
"688","1417085","Sitka","AK","AK","SITK","Sitka National Historical Park","National Historical Park",185150,"2015",-135.315534894904,57.0471434744439,"1417085"
"689","1416055","Wrangell-St. Elias","AK","AK","WRST","Wrangell-St. Elias National Park","National Park",80366,"2015",-142.132011453272,60.6943180714451,"1416055"
"690","1416055","Wrangell-St. Elias","AK","AK","WRST","Wrangell-St. Elias National Park","National Park",80366,"2015",-142.576068303524,62.2375562735554,"1416055"
"691","1416055","Wrangell-St. Elias","AK","AK","WRST","Wrangell-St. Elias National Preserve","National Preserve",80366,"2015",-142.132011453272,60.6943180714451,"1416055"
"692","1416055","Wrangell-St. Elias","AK","AK","WRST","Wrangell-St. Elias National Preserve","National Preserve",80366,"2015",-142.576068303524,62.2375562735554,"1416055"
"693","1416058","Yukon-Charley Rivers","AK","AK","YUCH","Yukon-Charley Rivers National Preserve","National Preserve",1133,"2015",-142.796028236338,65.093563414076,"1416058"
"694","1473199","Richmond","NE","VA","RICH","Richmond National Battlefield Park","National Battlefield Park",184175,"2015",-77.2823996650893,37.5780865762389,"1473199"
"695","2733439","Pennsylvania Avenue","NC","DC","PAAV","Pennsylvania Avenue National Historic Site","National Historic Site",0,"2015",-77.0177583836288,38.8928262761654,"2733439"
"696","1528421","North Cascades","PW","WA","NOCA","North Cascades National Park","National Park",20677,"2015",-121.346488143864,48.833297508436,"1528421"
"697","1528425","Lake Chelan","PW","WA","LACH","Lake Chelan National Recreation Area","National Recreation Area",32186,"2015",-120.683756372623,48.3539071208519,"1528425"
"698","1528419","Ross Lake","PW","WA","ROLA","Ross Lake National Recreation Area","National Recreation Area",772579,"2015",-121.172798250749,48.7059004083425,"1528419"
"699","2733443","Great Sand Dunes","IM","CO","GRSA","Great Sand Dunes National Park","National Park",299513,"2015",-105.496737510179,37.8336936542369,"2733443"
"700","2733443","Great Sand Dunes","IM","CO","GRSA","Great Sand Dunes National Park","National Park",299513,"2015",-105.628908699303,37.7766401496283,"2733443"
"701","2733443","Great Sand Dunes","IM","CO","GRSA","Great Sand Dunes National Preserve","National Preserve",299513,"2015",-105.496737510179,37.8336936542369,"2733443"
"702","2733443","Great Sand Dunes","IM","CO","GRSA","Great Sand Dunes National Preserve","National Preserve",299513,"2015",-105.628908699303,37.7766401496283,"2733443"
"703","1888958","Saint Croix","MW","WI","SACN","Saint Croix National Scenic Riverway","National Scenic Riverway",623122,"2015",-91.5784917538564,45.9802235948738,"1888958"
"704","1966567","National Park of American Samoa","PW","AS","NPSA","National Park of American Samoa","National Park",13892,"2015",-169.452806403674,-14.2368661920542,"1966567"
"705","1803454","Glacier","IM","MT","GLAC","Glacier National Park","National Park",2366056,"2015",-113.800954093687,48.6843910150356,"1803454"
"706","660491","Voyageurs","MW","MN","VOYA","Voyageurs National Park","National Park",238313,"2015",-92.8374067410984,48.483439771094,"660491"
"707","1556735","Harpers Ferry","NC","WV","HAFE","Harpers Ferry National Historical Park","National Historical Park",282893,"2015",-77.7419579002813,39.3128696897816,"1556735"
"708","634820","Pictured Rocks","MW","MI","PIRO","Pictured Rocks National Lakeshore","National Lakeshore",723178,"2015",-86.3159448140412,46.5638407513202,"634820"
"709","1888945","Mojave","PW","CA","MOJA","Mojave National Preserve","National Preserve",589155,"2015",-115.514374959758,35.1147794133509,"1888945"
"710","74272","Buffalo","MW","AR","BUFF","Buffalo National River","National River",1463304,"2015",-92.9181128974667,35.9686507182293,"74272"
"711","735922","Wilson's Creek","MW","MO","WICR","Wilson's Creek National Battlefield","National Battlefield",161004,"2015",-93.4096823168905,37.099828123008,"735922"
"712","1163670","Crater Lake","PW","OR","CRLA","Crater Lake National Park","National Park",535508,"2014",-122.132759555073,42.9412317491197,"1163670"
